students,education level,gender,2013 Enrollments,2014 Enrollments,2015 Enrollments
d-112660,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-112706,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-112720,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-113529,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-113810,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-113952,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-114249,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-114298,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-114492,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-114999,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115077,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115150,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115216,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115265,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115588,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115744,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-115902,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-116202,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-116282,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-117489,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-117540,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-117729,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118420,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118547,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118661,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118736,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118748,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118868,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118989,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-119319,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-119717,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-119964,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-120656,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121147,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121225,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121565,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121742,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121849,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-122546,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-122643,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123183,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123293,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123366,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123695,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123911,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-124068,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-124209,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-124423,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-125196,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-125324,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-125832,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-125868,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-126009,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-126272,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-127366,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-127389,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-128195,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-128199,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-128313,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-129088,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-129579,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-129787,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-130681,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-130752,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-130955,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-131175,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-131559,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-131672,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-131969,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132167,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132258,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132461,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132646,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132797,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132849,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133297,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133341,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133451,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133510,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133884,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-134409,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-134950,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-134964,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135084,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135497,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135615,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135800,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-136084,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-136147,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-136214,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-136688,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-136699,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-137294,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-137374,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-137953,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-139011,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-139571,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-139943,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-140335,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-140822,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-141457,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-141526,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-141710,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-141814,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-142878,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-143278,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-143302,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-143312,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144064,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144310,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144574,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144715,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144828,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144922,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-144996,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-145059,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-145314,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-145868,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-146164,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-146242,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-146676,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-147095,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-147099,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-147470,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-147550,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148103,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148155,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148291,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148301,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148791,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149097,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149171,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149356,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149401,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149962,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-150453,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-150504,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-151018,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-151900,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-151975,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-152217,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-153005,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-154073,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-154280,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-155258,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-156146,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-156523,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-156823,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-157209,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-157992,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-158390,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-158776,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-158919,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-159815,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-159830,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-160032,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-160069,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-160338,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-160639,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161199,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161399,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161447,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161620,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161782,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161913,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-163118,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-163191,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-163673,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164067,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164439,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164452,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164704,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-165815,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-165852,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-166981,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-167117,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-167334,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-167438,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-168081,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-168493,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-168653,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-169439,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-169650,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-169652,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-169722,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-169870,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-170266,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-170676,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-171304,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-171398,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-171466,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-171871,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-172569,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-172731,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-172754,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-172926,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-173289,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-174067,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-174125,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-174479,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-175351,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-175680,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-176039,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-176288,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-176699,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-177336,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-177399,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-177455,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-177539,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-178133,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-178904,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-179135,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-179574,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-179624,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-180094,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-180184,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-180589,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-181042,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-181161,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-181196,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-182192,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-182258,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-183073,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-183088,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-183821,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-184460,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-184463,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-184606,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-184724,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-184759,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-185724,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-185929,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-186282,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-186655,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-186704,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-186983,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187093,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187259,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187315,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187331,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187381,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-187772,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-188117,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-188901,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-188932,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-188952,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-189215,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-189402,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-189483,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-189907,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-190621,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-190906,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-190984,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-192007,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-192511,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-192557,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-193422,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-193649,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-194635,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-195940,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-196089,Ph.D.,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-196459,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-196620,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-196942,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-196946,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-197526,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-198039,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-198122,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-198124,Ph.D.,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-198619,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-198953,Ph.D.,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-103785,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-105030,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-105885,Unknown,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109211,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109212,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109215,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109227,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109255,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109287,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109330,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109344,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109348,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109841,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109845,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109883,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109886,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109906,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109942,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109972,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-109993,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110039,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110066,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110096,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110125,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110217,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110225,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110241,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110250,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110254,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-110255,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-111774,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-113147,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-113741,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-116349,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-118222,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-120274,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-121514,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-122955,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-123409,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-126599,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-127951,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-129294,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-130980,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-131274,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-132895,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133717,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-133987,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135577,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-135595,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-140661,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-143264,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-145475,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-145633,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-146446,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-147835,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-148242,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-149193,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-151605,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-152390,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-153893,Unknown,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-155959,Unknown,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-157556,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-158555,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-159216,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-159286,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-160970,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161223,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-161513,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-162789,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-162958,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164230,Unknown,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-164273,Unknown,Not Specified,IVMOOC-2013,Not Enrolled,Not Enrolled
d-165227,Unknown,female,IVMOOC-2013,Not Enrolled,Not Enrolled
d-165230,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
d-165591,Unknown,male,IVMOOC-2013,Not Enrolled,Not Enrolled
