ticker,rank,quarter,nominal,real,relative
NFLX,0,07/01/80,0,0,0.0
NCR,0,07/01/80,0,0,0.0
N,0,07/01/80,0,0,0.0
MXIM,0,07/01/80,0,0,0.0
MU,0,07/01/80,0,0,0.0
MSFT,0,07/01/80,0,0,0.0
MRVL,0,07/01/80,0,0,0.0
MCHP,0,07/01/80,0,0,0.0
MBLY,0,07/01/80,0,0,0.0
MANH,0,07/01/80,0,0,0.0
LRCX,0,07/01/80,0,0,0.0
LNKD,0,07/01/80,0,0,0.0
LLTC,0,07/01/80,0,0,0.0
KLAC,0,07/01/80,0,0,0.0
JNPR,0,07/01/80,0,0,0.0
IT,0,07/01/80,0,0,0.0
INTU,0,07/01/80,0,0,0.0
IMS,0,07/01/80,0,0,0.0
IM,0,07/01/80,0,0,0.0
IACI,0,07/01/80,0,0,0.0
GRMN,0,07/01/80,0,0,0.0
GOOGL,0,07/01/80,0,0,0.0
GDDY,0,07/01/80,0,0,0.0
FTNT,0,07/01/80,0,0,0.0
FSL,0,07/01/80,0,0,0.0
FFIV,0,07/01/80,0,0,0.0
FEYE,0,07/01/80,0,0,0.0
FB,0,07/01/80,0,0,0.0
EPAM,0,07/01/80,0,0,0.0
EMC,0,07/01/80,0,0,0.0
EBAY,0,07/01/80,0,0,0.0
DST,0,07/01/80,0,0,0.0
DOX,0,07/01/80,0,0,0.0
DATA,0,07/01/80,0,0,0.0
CTXS,0,07/01/80,0,0,0.0
CTSH,0,07/01/80,0,0,0.0
CSCO,0,07/01/80,0,0,0.0
CRM,0,07/01/80,0,0,0.0
COMM,0,07/01/80,0,0,0.0
CHKP,0,07/01/80,0,0,0.0
CERN,0,07/01/80,0,0,0.0
CDW,0,07/01/80,0,0,0.0
CDNS,0,07/01/80,0,0,0.0
CDKVV,0,07/01/80,0,0,0.0
CA,0,07/01/80,0,0,0.0
BRCM,0,07/01/80,0,0,0.0
BRCD,0,07/01/80,0,0,0.0
AVGO,0,07/01/80,0,0,0.0
ATHN,0,07/01/80,0,0,0.0
ARRS,0,07/01/80,0,0,0.0
ANSS,0,07/01/80,0,0,0.0
ANET,0,07/01/80,0,0,0.0
AMZN,0,07/01/80,0,0,0.0
ALTR,0,07/01/80,0,0,0.0
AKAM,0,07/01/80,0,0,0.0
ADSK,0,07/01/80,0,0,0.0
ADBE,0,07/01/80,0,0,0.0
AAPL,0,07/01/80,0,0,0.0
894898,0,07/01/80,0,0,0.0
IBM,1,10/01/80,39587.0,110116.0,0.685026562149
HPQ,2,10/01/80,5068.0,14097.0,0.0876983508972
TXN,3,10/01/80,3048.0,8478.0,0.0527436017235
MSI,4,10/01/80,2230.0,6203.0,0.0385886587413
INTC,5,10/01/80,1865.0,5188.0,0.0322725778262
AAPL,6,10/01/80,1658.0,4613.0,0.0286905812525
HRS,7,10/01/80,1565.0,4353.0,0.027081278444
GLW,8,10/01/80,1213.0,3375.0,0.0209901538355
PBI,9,10/01/80,525.0,1461.0,0.00908477391891
CSC,10,10/01/80,260.0,722.0,0.00449912613127
ADI,11,10/01/80,219.0,608.0,0.00378964854903
TYL,12,10/01/80,148.0,411.0,0.00256104102857
WDC,13,10/01/80,142.0,394.0,0.00245721504092
AMAT,14,10/01/80,121.0,336.0,0.00209382408417
KLAC,15,10/01/80,73.0,202.0,0.00126321618301
SWKS,16,10/01/80,67.0,187.0,0.00115939019537
YHOO,0,10/01/80,0,0,0.0
XLNX,0,10/01/80,0,0,0.0
WDAY,0,10/01/80,0,0,0.0
VRSN,0,10/01/80,0,0,0.0
VMW,0,10/01/80,0,0,0.0
ULTI,0,10/01/80,0,0,0.0
TWTR,0,10/01/80,0,0,0.0
TDC,0,10/01/80,0,0,0.0
SYMC,0,10/01/80,0,0,0.0
STX,0,10/01/80,0,0,0.0
SSNC,0,10/01/80,0,0,0.0
SPLK,0,10/01/80,0,0,0.0
SNPS,0,10/01/80,0,0,0.0
SNDK,0,10/01/80,0,0,0.0
RHT,0,10/01/80,0,0,0.0
QRVO,0,10/01/80,0,0,0.0
QCOM,0,10/01/80,0,0,0.0
PYPL,0,10/01/80,0,0,0.0
PTC,0,10/01/80,0,0,0.0
PANW,0,10/01/80,0,0,0.0
ORCL,0,10/01/80,0,0,0.0
ON,0,10/01/80,0,0,0.0
NXPI,0,10/01/80,0,0,0.0
NVDA,0,10/01/80,0,0,0.0
NUAN,0,10/01/80,0,0,0.0
NTAP,0,10/01/80,0,0,0.0
NOW,0,10/01/80,0,0,0.0
NFLX,0,10/01/80,0,0,0.0
NCR,0,10/01/80,0,0,0.0
N,0,10/01/80,0,0,0.0
MXIM,0,10/01/80,0,0,0.0
MU,0,10/01/80,0,0,0.0
MSFT,0,10/01/80,0,0,0.0
MRVL,0,10/01/80,0,0,0.0
MCHP,0,10/01/80,0,0,0.0
MBLY,0,10/01/80,0,0,0.0
MANH,0,10/01/80,0,0,0.0
LRCX,0,10/01/80,0,0,0.0
LNKD,0,10/01/80,0,0,0.0
LLTC,0,10/01/80,0,0,0.0
JNPR,0,10/01/80,0,0,0.0
IT,0,10/01/80,0,0,0.0
INTU,0,10/01/80,0,0,0.0
IMS,0,10/01/80,0,0,0.0
IM,0,10/01/80,0,0,0.0
IACI,0,10/01/80,0,0,0.0
GRMN,0,10/01/80,0,0,0.0
GOOGL,0,10/01/80,0,0,0.0
GDDY,0,10/01/80,0,0,0.0
FTNT,0,10/01/80,0,0,0.0
FSL,0,10/01/80,0,0,0.0
FFIV,0,10/01/80,0,0,0.0
FEYE,0,10/01/80,0,0,0.0
FB,0,10/01/80,0,0,0.0
EPAM,0,10/01/80,0,0,0.0
EMC,0,10/01/80,0,0,0.0
EBAY,0,10/01/80,0,0,0.0
DST,0,10/01/80,0,0,0.0
DOX,0,10/01/80,0,0,0.0
DATA,0,10/01/80,0,0,0.0
CTXS,0,10/01/80,0,0,0.0
CTSH,0,10/01/80,0,0,0.0
CSCO,0,10/01/80,0,0,0.0
CRM,0,10/01/80,0,0,0.0
COMM,0,10/01/80,0,0,0.0
CHKP,0,10/01/80,0,0,0.0
CERN,0,10/01/80,0,0,0.0
CDW,0,10/01/80,0,0,0.0
CDNS,0,10/01/80,0,0,0.0
CDKVV,0,10/01/80,0,0,0.0
CA,0,10/01/80,0,0,0.0
BRCM,0,10/01/80,0,0,0.0
BRCD,0,10/01/80,0,0,0.0
AVGO,0,10/01/80,0,0,0.0
ATHN,0,10/01/80,0,0,0.0
ARRS,0,10/01/80,0,0,0.0
ANSS,0,10/01/80,0,0,0.0
ANET,0,10/01/80,0,0,0.0
AMZN,0,10/01/80,0,0,0.0
ALTR,0,10/01/80,0,0,0.0
AKAM,0,10/01/80,0,0,0.0
ADSK,0,10/01/80,0,0,0.0
ADBE,0,10/01/80,0,0,0.0
894898,0,10/01/80,0,0,0.0
IBM,1,01/01/81,37476.0,101438.0,0.686386197549
HPQ,2,01/01/81,5144.0,13924.0,0.0942141797469
TXN,3,01/01/81,2654.0,7183.0,0.0486089488818
MSI,4,01/01/81,2072.0,5607.0,0.0379494129929
INTC,5,01/01/81,1589.0,4300.0,0.0291030971263
AAPL,6,01/01/81,1502.0,4065.0,0.0275096613491
HRS,7,01/01/81,1490.0,4034.0,0.027289877104
GLW,8,01/01/81,1151.0,3114.0,0.021080972179
PBI,9,01/01/81,476.0,1288.0,0.00871810839026
CSC,10,01/01/81,245.0,663.0,0.00448726167146
ADI,11,01/01/81,214.0,580.0,0.00391948570487
TYL,12,01/01/81,211.0,571.0,0.00386453964358
WDC,13,01/01/81,134.0,362.0,0.00245425740398
AMAT,14,01/01/81,111.0,300.0,0.00203300426748
SWKS,15,01/01/81,67.0,181.0,0.00122712870199
KLAC,16,01/01/81,63.0,171.0,0.00115386728695
YHOO,0,01/01/81,0,0,0.0
XLNX,0,01/01/81,0,0,0.0
WDAY,0,01/01/81,0,0,0.0
VRSN,0,01/01/81,0,0,0.0
VMW,0,01/01/81,0,0,0.0
ULTI,0,01/01/81,0,0,0.0
TWTR,0,01/01/81,0,0,0.0
TDC,0,01/01/81,0,0,0.0
SYMC,0,01/01/81,0,0,0.0
STX,0,01/01/81,0,0,0.0
SSNC,0,01/01/81,0,0,0.0
SPLK,0,01/01/81,0,0,0.0
SNPS,0,01/01/81,0,0,0.0
SNDK,0,01/01/81,0,0,0.0
RHT,0,01/01/81,0,0,0.0
QRVO,0,01/01/81,0,0,0.0
QCOM,0,01/01/81,0,0,0.0
PYPL,0,01/01/81,0,0,0.0
PTC,0,01/01/81,0,0,0.0
PANW,0,01/01/81,0,0,0.0
ORCL,0,01/01/81,0,0,0.0
ON,0,01/01/81,0,0,0.0
NXPI,0,01/01/81,0,0,0.0
NVDA,0,01/01/81,0,0,0.0
NUAN,0,01/01/81,0,0,0.0
NTAP,0,01/01/81,0,0,0.0
NOW,0,01/01/81,0,0,0.0
NFLX,0,01/01/81,0,0,0.0
NCR,0,01/01/81,0,0,0.0
N,0,01/01/81,0,0,0.0
MXIM,0,01/01/81,0,0,0.0
MU,0,01/01/81,0,0,0.0
MSFT,0,01/01/81,0,0,0.0
MRVL,0,01/01/81,0,0,0.0
MCHP,0,01/01/81,0,0,0.0
MBLY,0,01/01/81,0,0,0.0
MANH,0,01/01/81,0,0,0.0
LRCX,0,01/01/81,0,0,0.0
LNKD,0,01/01/81,0,0,0.0
LLTC,0,01/01/81,0,0,0.0
JNPR,0,01/01/81,0,0,0.0
IT,0,01/01/81,0,0,0.0
INTU,0,01/01/81,0,0,0.0
IMS,0,01/01/81,0,0,0.0
IM,0,01/01/81,0,0,0.0
IACI,0,01/01/81,0,0,0.0
GRMN,0,01/01/81,0,0,0.0
GOOGL,0,01/01/81,0,0,0.0
GDDY,0,01/01/81,0,0,0.0
FTNT,0,01/01/81,0,0,0.0
FSL,0,01/01/81,0,0,0.0
FFIV,0,01/01/81,0,0,0.0
FEYE,0,01/01/81,0,0,0.0
FB,0,01/01/81,0,0,0.0
EPAM,0,01/01/81,0,0,0.0
EMC,0,01/01/81,0,0,0.0
EBAY,0,01/01/81,0,0,0.0
DST,0,01/01/81,0,0,0.0
DOX,0,01/01/81,0,0,0.0
DATA,0,01/01/81,0,0,0.0
CTXS,0,01/01/81,0,0,0.0
CTSH,0,01/01/81,0,0,0.0
CSCO,0,01/01/81,0,0,0.0
CRM,0,01/01/81,0,0,0.0
COMM,0,01/01/81,0,0,0.0
CHKP,0,01/01/81,0,0,0.0
CERN,0,01/01/81,0,0,0.0
CDW,0,01/01/81,0,0,0.0
CDNS,0,01/01/81,0,0,0.0
CDKVV,0,01/01/81,0,0,0.0
CA,0,01/01/81,0,0,0.0
BRCM,0,01/01/81,0,0,0.0
BRCD,0,01/01/81,0,0,0.0
AVGO,0,01/01/81,0,0,0.0
ATHN,0,01/01/81,0,0,0.0
ARRS,0,01/01/81,0,0,0.0
ANSS,0,01/01/81,0,0,0.0
ANET,0,01/01/81,0,0,0.0
AMZN,0,01/01/81,0,0,0.0
ALTR,0,01/01/81,0,0,0.0
AKAM,0,01/01/81,0,0,0.0
ADSK,0,01/01/81,0,0,0.0
ADBE,0,01/01/81,0,0,0.0
894898,0,01/01/81,0,0,0.0
IBM,1,04/01/81,34291.0,90923.0,0.647146523741
HPQ,2,04/01/81,6016.0,15952.0,0.113535140032
TXN,3,04/01/81,2583.0,6848.0,0.0487468860874
MSI,4,04/01/81,2419.0,6415.0,0.0456518457009
HRS,5,04/01/81,1614.0,4280.0,0.0304597267306
INTC,6,04/01/81,1591.0,4218.0,0.0300256661886
AAPL,7,04/01/81,1589.0,4214.0,0.0299879217936
GLW,8,04/01/81,1264.0,3352.0,0.023854457613
PBI,9,04/01/81,451.0,1196.0,0.00851136106288
CSC,10,04/01/81,286.0,757.0,0.0053974484789
TYL,11,04/01/81,242.0,641.0,0.00456707178984
ADI,12,04/01/81,211.0,560.0,0.003982033668
WDC,13,04/01/81,151.0,399.0,0.00284970181928
AMAT,14,04/01/81,125.0,332.0,0.00235902468483
SWKS,15,04/01/81,82.0,217.0,0.00154752019325
KLAC,16,04/01/81,73.0,194.0,0.00137767041594
YHOO,0,04/01/81,0,0,0.0
XLNX,0,04/01/81,0,0,0.0
WDAY,0,04/01/81,0,0,0.0
VRSN,0,04/01/81,0,0,0.0
VMW,0,04/01/81,0,0,0.0
ULTI,0,04/01/81,0,0,0.0
TWTR,0,04/01/81,0,0,0.0
TDC,0,04/01/81,0,0,0.0
SYMC,0,04/01/81,0,0,0.0
STX,0,04/01/81,0,0,0.0
SSNC,0,04/01/81,0,0,0.0
SPLK,0,04/01/81,0,0,0.0
SNPS,0,04/01/81,0,0,0.0
SNDK,0,04/01/81,0,0,0.0
RHT,0,04/01/81,0,0,0.0
QRVO,0,04/01/81,0,0,0.0
QCOM,0,04/01/81,0,0,0.0
PYPL,0,04/01/81,0,0,0.0
PTC,0,04/01/81,0,0,0.0
PANW,0,04/01/81,0,0,0.0
ORCL,0,04/01/81,0,0,0.0
ON,0,04/01/81,0,0,0.0
NXPI,0,04/01/81,0,0,0.0
NVDA,0,04/01/81,0,0,0.0
NUAN,0,04/01/81,0,0,0.0
NTAP,0,04/01/81,0,0,0.0
NOW,0,04/01/81,0,0,0.0
NFLX,0,04/01/81,0,0,0.0
NCR,0,04/01/81,0,0,0.0
N,0,04/01/81,0,0,0.0
MXIM,0,04/01/81,0,0,0.0
MU,0,04/01/81,0,0,0.0
MSFT,0,04/01/81,0,0,0.0
MRVL,0,04/01/81,0,0,0.0
MCHP,0,04/01/81,0,0,0.0
MBLY,0,04/01/81,0,0,0.0
MANH,0,04/01/81,0,0,0.0
LRCX,0,04/01/81,0,0,0.0
LNKD,0,04/01/81,0,0,0.0
LLTC,0,04/01/81,0,0,0.0
JNPR,0,04/01/81,0,0,0.0
IT,0,04/01/81,0,0,0.0
INTU,0,04/01/81,0,0,0.0
IMS,0,04/01/81,0,0,0.0
IM,0,04/01/81,0,0,0.0
IACI,0,04/01/81,0,0,0.0
GRMN,0,04/01/81,0,0,0.0
GOOGL,0,04/01/81,0,0,0.0
GDDY,0,04/01/81,0,0,0.0
FTNT,0,04/01/81,0,0,0.0
FSL,0,04/01/81,0,0,0.0
FFIV,0,04/01/81,0,0,0.0
FEYE,0,04/01/81,0,0,0.0
FB,0,04/01/81,0,0,0.0
EPAM,0,04/01/81,0,0,0.0
EMC,0,04/01/81,0,0,0.0
EBAY,0,04/01/81,0,0,0.0
DST,0,04/01/81,0,0,0.0
DOX,0,04/01/81,0,0,0.0
DATA,0,04/01/81,0,0,0.0
CTXS,0,04/01/81,0,0,0.0
CTSH,0,04/01/81,0,0,0.0
CSCO,0,04/01/81,0,0,0.0
CRM,0,04/01/81,0,0,0.0
COMM,0,04/01/81,0,0,0.0
CHKP,0,04/01/81,0,0,0.0
CERN,0,04/01/81,0,0,0.0
CDW,0,04/01/81,0,0,0.0
CDNS,0,04/01/81,0,0,0.0
CDKVV,0,04/01/81,0,0,0.0
CA,0,04/01/81,0,0,0.0
BRCM,0,04/01/81,0,0,0.0
BRCD,0,04/01/81,0,0,0.0
AVGO,0,04/01/81,0,0,0.0
ATHN,0,04/01/81,0,0,0.0
ARRS,0,04/01/81,0,0,0.0
ANSS,0,04/01/81,0,0,0.0
ANET,0,04/01/81,0,0,0.0
AMZN,0,04/01/81,0,0,0.0
ALTR,0,04/01/81,0,0,0.0
AKAM,0,04/01/81,0,0,0.0
ADSK,0,04/01/81,0,0,0.0
ADBE,0,04/01/81,0,0,0.0
894898,0,04/01/81,0,0,0.0
IBM,1,07/01/81,32766.0,84524.0,0.673961782915
HPQ,2,07/01/81,5411.0,13959.0,0.11129851698
TXN,3,07/01/81,2113.0,5449.0,0.0434621634408
MSI,4,07/01/81,2064.0,5325.0,0.042454285538
HRS,5,07/01/81,1338.0,3451.0,0.0275212374272
INTC,6,07/01/81,1308.0,3374.0,0.0269041693235
AAPL,7,07/01/81,1199.0,3093.0,0.0246621552132
GLW,8,07/01/81,1073.0,2769.0,0.0220704691774
PBI,9,07/01/81,419.0,1081.0,0.0086183845157
CSC,10,07/01/81,222.0,574.0,0.00456630396775
TYL,11,07/01/81,218.0,561.0,0.00448402822058
ADI,12,07/01/81,156.0,403.0,0.0032087541395
WDC,13,07/01/81,115.0,297.0,0.00236542773104
AMAT,14,07/01/81,86.0,221.0,0.00176892856408
SWKS,15,07/01/81,75.0,193.0,0.00154267025937
KLAC,16,07/01/81,54.0,139.0,0.00111072258675
YHOO,0,07/01/81,0,0,0.0
XLNX,0,07/01/81,0,0,0.0
WDAY,0,07/01/81,0,0,0.0
VRSN,0,07/01/81,0,0,0.0
VMW,0,07/01/81,0,0,0.0
ULTI,0,07/01/81,0,0,0.0
TWTR,0,07/01/81,0,0,0.0
TDC,0,07/01/81,0,0,0.0
SYMC,0,07/01/81,0,0,0.0
STX,0,07/01/81,0,0,0.0
SSNC,0,07/01/81,0,0,0.0
SPLK,0,07/01/81,0,0,0.0
SNPS,0,07/01/81,0,0,0.0
SNDK,0,07/01/81,0,0,0.0
RHT,0,07/01/81,0,0,0.0
QRVO,0,07/01/81,0,0,0.0
QCOM,0,07/01/81,0,0,0.0
PYPL,0,07/01/81,0,0,0.0
PTC,0,07/01/81,0,0,0.0
PANW,0,07/01/81,0,0,0.0
ORCL,0,07/01/81,0,0,0.0
ON,0,07/01/81,0,0,0.0
NXPI,0,07/01/81,0,0,0.0
NVDA,0,07/01/81,0,0,0.0
NUAN,0,07/01/81,0,0,0.0
NTAP,0,07/01/81,0,0,0.0
NOW,0,07/01/81,0,0,0.0
NFLX,0,07/01/81,0,0,0.0
NCR,0,07/01/81,0,0,0.0
N,0,07/01/81,0,0,0.0
MXIM,0,07/01/81,0,0,0.0
MU,0,07/01/81,0,0,0.0
MSFT,0,07/01/81,0,0,0.0
MRVL,0,07/01/81,0,0,0.0
MCHP,0,07/01/81,0,0,0.0
MBLY,0,07/01/81,0,0,0.0
MANH,0,07/01/81,0,0,0.0
LRCX,0,07/01/81,0,0,0.0
LNKD,0,07/01/81,0,0,0.0
LLTC,0,07/01/81,0,0,0.0
JNPR,0,07/01/81,0,0,0.0
IT,0,07/01/81,0,0,0.0
INTU,0,07/01/81,0,0,0.0
IMS,0,07/01/81,0,0,0.0
IM,0,07/01/81,0,0,0.0
IACI,0,07/01/81,0,0,0.0
GRMN,0,07/01/81,0,0,0.0
GOOGL,0,07/01/81,0,0,0.0
GDDY,0,07/01/81,0,0,0.0
FTNT,0,07/01/81,0,0,0.0
FSL,0,07/01/81,0,0,0.0
FFIV,0,07/01/81,0,0,0.0
FEYE,0,07/01/81,0,0,0.0
FB,0,07/01/81,0,0,0.0
EPAM,0,07/01/81,0,0,0.0
EMC,0,07/01/81,0,0,0.0
EBAY,0,07/01/81,0,0,0.0
DST,0,07/01/81,0,0,0.0
DOX,0,07/01/81,0,0,0.0
DATA,0,07/01/81,0,0,0.0
CTXS,0,07/01/81,0,0,0.0
CTSH,0,07/01/81,0,0,0.0
CSCO,0,07/01/81,0,0,0.0
CRM,0,07/01/81,0,0,0.0
COMM,0,07/01/81,0,0,0.0
CHKP,0,07/01/81,0,0,0.0
CERN,0,07/01/81,0,0,0.0
CDW,0,07/01/81,0,0,0.0
CDNS,0,07/01/81,0,0,0.0
CDKVV,0,07/01/81,0,0,0.0
CA,0,07/01/81,0,0,0.0
BRCM,0,07/01/81,0,0,0.0
BRCD,0,07/01/81,0,0,0.0
AVGO,0,07/01/81,0,0,0.0
ATHN,0,07/01/81,0,0,0.0
ARRS,0,07/01/81,0,0,0.0
ANSS,0,07/01/81,0,0,0.0
ANET,0,07/01/81,0,0,0.0
AMZN,0,07/01/81,0,0,0.0
ALTR,0,07/01/81,0,0,0.0
AKAM,0,07/01/81,0,0,0.0
ADSK,0,07/01/81,0,0,0.0
ADBE,0,07/01/81,0,0,0.0
894898,0,07/01/81,0,0,0.0
IBM,1,10/01/81,31392.0,79685.0,0.679583486675
HPQ,2,10/01/81,5141.0,13049.0,0.111293918992
MSI,3,10/01/81,2056.0,5218.0,0.0445089082761
TXN,4,10/01/81,1895.0,4811.0,0.0410235317039
HRS,5,10/01/81,1256.0,3189.0,0.0271902669236
INTC,6,10/01/81,1100.0,2792.0,0.0238131318598
AAPL,7,10/01/81,1057.0,2683.0,0.0228822548871
GLW,8,10/01/81,1013.0,2570.0,0.0219297296127
PBI,9,10/01/81,395.0,1002.0,0.00855107916784
TYL,10,10/01/81,202.0,512.0,0.00437295694153
CSC,11,10/01/81,180.0,456.0,0.00389669430433
ADI,12,10/01/81,161.0,409.0,0.00348537657221
WDC,13,10/01/81,106.0,269.0,0.00229471997922
SWKS,14,10/01/81,82.0,208.0,0.00177516073864
AMAT,15,10/01/81,74.0,188.0,0.00160197432511
KLAC,16,10/01/81,44.0,111.0,0.000952525274392
CA,17,10/01/81,39.0,98.0,0.000844283765939
YHOO,0,10/01/81,0,0,0.0
XLNX,0,10/01/81,0,0,0.0
WDAY,0,10/01/81,0,0,0.0
VRSN,0,10/01/81,0,0,0.0
VMW,0,10/01/81,0,0,0.0
ULTI,0,10/01/81,0,0,0.0
TWTR,0,10/01/81,0,0,0.0
TDC,0,10/01/81,0,0,0.0
SYMC,0,10/01/81,0,0,0.0
STX,0,10/01/81,0,0,0.0
SSNC,0,10/01/81,0,0,0.0
SPLK,0,10/01/81,0,0,0.0
SNPS,0,10/01/81,0,0,0.0
SNDK,0,10/01/81,0,0,0.0
RHT,0,10/01/81,0,0,0.0
QRVO,0,10/01/81,0,0,0.0
QCOM,0,10/01/81,0,0,0.0
PYPL,0,10/01/81,0,0,0.0
PTC,0,10/01/81,0,0,0.0
PANW,0,10/01/81,0,0,0.0
ORCL,0,10/01/81,0,0,0.0
ON,0,10/01/81,0,0,0.0
NXPI,0,10/01/81,0,0,0.0
NVDA,0,10/01/81,0,0,0.0
NUAN,0,10/01/81,0,0,0.0
NTAP,0,10/01/81,0,0,0.0
NOW,0,10/01/81,0,0,0.0
NFLX,0,10/01/81,0,0,0.0
NCR,0,10/01/81,0,0,0.0
N,0,10/01/81,0,0,0.0
MXIM,0,10/01/81,0,0,0.0
MU,0,10/01/81,0,0,0.0
MSFT,0,10/01/81,0,0,0.0
MRVL,0,10/01/81,0,0,0.0
MCHP,0,10/01/81,0,0,0.0
MBLY,0,10/01/81,0,0,0.0
MANH,0,10/01/81,0,0,0.0
LRCX,0,10/01/81,0,0,0.0
LNKD,0,10/01/81,0,0,0.0
LLTC,0,10/01/81,0,0,0.0
JNPR,0,10/01/81,0,0,0.0
IT,0,10/01/81,0,0,0.0
INTU,0,10/01/81,0,0,0.0
IMS,0,10/01/81,0,0,0.0
IM,0,10/01/81,0,0,0.0
IACI,0,10/01/81,0,0,0.0
GRMN,0,10/01/81,0,0,0.0
GOOGL,0,10/01/81,0,0,0.0
GDDY,0,10/01/81,0,0,0.0
FTNT,0,10/01/81,0,0,0.0
FSL,0,10/01/81,0,0,0.0
FFIV,0,10/01/81,0,0,0.0
FEYE,0,10/01/81,0,0,0.0
FB,0,10/01/81,0,0,0.0
EPAM,0,10/01/81,0,0,0.0
EMC,0,10/01/81,0,0,0.0
EBAY,0,10/01/81,0,0,0.0
DST,0,10/01/81,0,0,0.0
DOX,0,10/01/81,0,0,0.0
DATA,0,10/01/81,0,0,0.0
CTXS,0,10/01/81,0,0,0.0
CTSH,0,10/01/81,0,0,0.0
CSCO,0,10/01/81,0,0,0.0
CRM,0,10/01/81,0,0,0.0
COMM,0,10/01/81,0,0,0.0
CHKP,0,10/01/81,0,0,0.0
CERN,0,10/01/81,0,0,0.0
CDW,0,10/01/81,0,0,0.0
CDNS,0,10/01/81,0,0,0.0
CDKVV,0,10/01/81,0,0,0.0
BRCM,0,10/01/81,0,0,0.0
BRCD,0,10/01/81,0,0,0.0
AVGO,0,10/01/81,0,0,0.0
ATHN,0,10/01/81,0,0,0.0
ARRS,0,10/01/81,0,0,0.0
ANSS,0,10/01/81,0,0,0.0
ANET,0,10/01/81,0,0,0.0
AMZN,0,10/01/81,0,0,0.0
ALTR,0,10/01/81,0,0,0.0
AKAM,0,10/01/81,0,0,0.0
ADSK,0,10/01/81,0,0,0.0
ADBE,0,10/01/81,0,0,0.0
894898,0,10/01/81,0,0,0.0
IBM,1,01/01/82,35550.0,89444.0,0.720466935533
HPQ,2,01/01/82,4999.0,12578.0,0.101311229556
TXN,3,01/01/82,1852.0,4660.0,0.0375331860649
MSI,4,01/01/82,1716.0,4317.0,0.0347769693776
INTC,5,01/01/82,1080.0,2716.0,0.0218876031048
HRS,6,01/01/82,1025.0,2579.0,0.0207729566504
AAPL,7,01/01/82,1019.0,2565.0,0.0206513588554
GLW,8,01/01/82,833.0,2097.0,0.0168818272095
PBI,9,01/01/82,391.0,983.0,0.0079241229759
TYL,10,01/01/82,185.0,466.0,0.00374926534666
CSC,11,01/01/82,182.0,458.0,0.00368846644914
ADI,12,01/01/82,180.0,452.0,0.0036479338508
WDC,13,01/01/82,103.0,258.0,0.00208742881462
SWKS,14,01/01/82,85.0,213.0,0.00172263542954
AMAT,15,01/01/82,67.0,168.0,0.00135784204446
KLAC,16,01/01/82,39.0,98.0,0.000790385667673
CA,17,01/01/82,37.0,94.0,0.000749853069331
YHOO,0,01/01/82,0,0,0.0
XLNX,0,01/01/82,0,0,0.0
WDAY,0,01/01/82,0,0,0.0
VRSN,0,01/01/82,0,0,0.0
VMW,0,01/01/82,0,0,0.0
ULTI,0,01/01/82,0,0,0.0
TWTR,0,01/01/82,0,0,0.0
TDC,0,01/01/82,0,0,0.0
SYMC,0,01/01/82,0,0,0.0
STX,0,01/01/82,0,0,0.0
SSNC,0,01/01/82,0,0,0.0
SPLK,0,01/01/82,0,0,0.0
SNPS,0,01/01/82,0,0,0.0
SNDK,0,01/01/82,0,0,0.0
RHT,0,01/01/82,0,0,0.0
QRVO,0,01/01/82,0,0,0.0
QCOM,0,01/01/82,0,0,0.0
PYPL,0,01/01/82,0,0,0.0
PTC,0,01/01/82,0,0,0.0
PANW,0,01/01/82,0,0,0.0
ORCL,0,01/01/82,0,0,0.0
ON,0,01/01/82,0,0,0.0
NXPI,0,01/01/82,0,0,0.0
NVDA,0,01/01/82,0,0,0.0
NUAN,0,01/01/82,0,0,0.0
NTAP,0,01/01/82,0,0,0.0
NOW,0,01/01/82,0,0,0.0
NFLX,0,01/01/82,0,0,0.0
NCR,0,01/01/82,0,0,0.0
N,0,01/01/82,0,0,0.0
MXIM,0,01/01/82,0,0,0.0
MU,0,01/01/82,0,0,0.0
MSFT,0,01/01/82,0,0,0.0
MRVL,0,01/01/82,0,0,0.0
MCHP,0,01/01/82,0,0,0.0
MBLY,0,01/01/82,0,0,0.0
MANH,0,01/01/82,0,0,0.0
LRCX,0,01/01/82,0,0,0.0
LNKD,0,01/01/82,0,0,0.0
LLTC,0,01/01/82,0,0,0.0
JNPR,0,01/01/82,0,0,0.0
IT,0,01/01/82,0,0,0.0
INTU,0,01/01/82,0,0,0.0
IMS,0,01/01/82,0,0,0.0
IM,0,01/01/82,0,0,0.0
IACI,0,01/01/82,0,0,0.0
GRMN,0,01/01/82,0,0,0.0
GOOGL,0,01/01/82,0,0,0.0
GDDY,0,01/01/82,0,0,0.0
FTNT,0,01/01/82,0,0,0.0
FSL,0,01/01/82,0,0,0.0
FFIV,0,01/01/82,0,0,0.0
FEYE,0,01/01/82,0,0,0.0
FB,0,01/01/82,0,0,0.0
EPAM,0,01/01/82,0,0,0.0
EMC,0,01/01/82,0,0,0.0
EBAY,0,01/01/82,0,0,0.0
DST,0,01/01/82,0,0,0.0
DOX,0,01/01/82,0,0,0.0
DATA,0,01/01/82,0,0,0.0
CTXS,0,01/01/82,0,0,0.0
CTSH,0,01/01/82,0,0,0.0
CSCO,0,01/01/82,0,0,0.0
